Policy_num,mobile_num,TxnID,Year,Type,Base_Premium,No_Claim_bonus_discount,road_side_assistence_addon,Tyre_addon,Electronic_addon,thirt_party_liablity_premium,Manufaturer,Party_type,registration_date,Car_number
8348,9300017661,901755487293047,2019,New,21617,0,0,0,0,4285,Maruti,First party,18-10-2013,MH 1 YL 8435
8359,9322315751,862935966084907,2019,Renewal,25823,1245,0,0,0,4419,Honda,First party,21-10-2012,MH 6 MY 4887
8363,9306570640,921974066021552,2019,Renewal,0,0,0,0,0,4216,Hyundai,Third Party,16-08-2013,MH 3 UR 2857
8373,9264093338,883523678950028,2019,Renewal,0,0,0,0,0,4276,Honda,Third Party,09-06-2013,MH 3 DD 9424
8376,9273431314,857342470126703,2019,Renewal,20525,0,0,0,0,4212,Mahindra,First party,16-06-2014,MH 8 AL 7916
8381,9312689291,899503055882709,2019,New,21843,0,0,0,0,4059,Honda,First party,19-06-2012,MH 8 PP 4814
8382,9324620361,873549039198347,2019,New,22682,0,0,0,0,4202,Honda,First party,21-12-2014,MH 1 DH 8034
8383,9259773278,921383245866274,2019,Renewal,22735,1373,0,0,0,4138,Maruti,First party,14-09-2013,MH 5 AC 6089
8393,9271285452,900344106490653,2019,New,20599,0,0,0,0,4227,Others,First party,11-11-2014,MH 8 MV 2570
8395,9328779319,871194313944221,2019,Renewal,24490,0,0,0,0,4168,Maruti,First party,04-12-2013,MH 4 GA 7858
8414,9281488822,858456072887618,2019,Renewal,22436,0,0,0,0,4391,Honda,First party,20-10-2013,MH 3 MM 5349
8416,9305697122,929655062299619,2019,Renewal,25900,1396,0,160,0,4193,Others,First party,08-10-2014,MH 7 UD 2927
8418,9338913754,897116903386798,2019,Renewal,27438,0,276,0,0,4338,Maruti,First party,21-10-2014,MH 6 SM 7459
8427,9295190987,873923991240047,2019,New,24173,0,0,0,0,4425,Honda,First party,31-03-2013,MH 5 PI 8113
8433,9289700298,917272354720468,2019,New,0,0,0,0,0,4300,Maruti,Third Party,10-05-2012,MH 6 JG 3027
8436,9272700619,892934036906854,2019,Renewal,26783,0,0,0,0,4115,Mahindra,First party,05-04-2012,MH 4 NF 5050
8443,9301912405,911336611225868,2019,New,27446,0,0,0,0,4341,Others,First party,10-04-2012,MH 2 KB 2523
8451,9314394584,933785019451012,2019,New,25091,0,0,0,0,4014,Mahindra,First party,07-09-2013,MH 8 ED 9159
8458,9298824671,940656556071439,2019,Renewal,20656,1389,0,0,0,4423,Others,First party,10-12-2013,MH 8 YD 6560
8461,9272156279,924540982436686,2019,Renewal,0,0,0,0,0,4152,Honda,Third Party,15-11-2012,MH 8 VN 9527
8463,9292716034,871753416593093,2019,Renewal,20050,0,0,0,0,4188,Hyundai,First party,24-05-2013,MH 8 PA 6305
8471,9278927044,937601134617819,2019,New,28134,0,0,0,0,4263,Maruti,First party,27-12-2012,MH 2 CO 6963
8478,9305699508,940600642070881,2019,Renewal,22548,0,327,0,283,4226,Maruti,First party,29-07-2012,MH 8 ON 6244
8486,9339137214,943267627661614,2019,New,21141,0,0,0,0,4305,Mahindra,First party,06-10-2013,MH 3 PC 4954
8500,9260143044,927947857690558,2019,Renewal,27609,0,0,0,0,4167,Maruti,First party,15-08-2013,MH 1 MG 5664
8505,9340589263,909716705165309,2019,Renewal,23180,0,0,0,0,4075,Hyundai,First party,19-07-2013,MH 2 FU 5364
8511,9265638599,906299024663046,2019,Renewal,0,0,0,0,0,4356,Hyundai,Third Party,21-04-2014,MH 1 NA 5523
8515,9304389076,919257080913515,2019,Renewal,21441,0,0,0,0,4389,Honda,First party,27-03-2013,MH 4 NK 7954
8517,9265856828,915188369487151,2019,New,20588,0,0,0,314,4239,Maruti,First party,16-12-2012,MH 1 YF 7821
8523,9342504062,900590364580589,2019,New,21088,0,0,0,0,4475,Honda,First party,11-12-2012,MH 4 RB 5479
8526,9301860963,860189574937000,2019,New,26407,0,0,0,0,4296,Mahindra,First party,08-12-2014,MH 8 RB 8726
8529,9342512124,937840655995667,2019,Renewal,25897,0,0,0,0,4042,Hyundai,First party,28-09-2012,MH 7 EH 4192
8532,9322771060,906068024025759,2019,New,0,0,0,0,0,4184,Others,Third Party,24-11-2014,MH 7 JV 7080
8534,9289251765,858589943337349,2019,New,28302,0,0,0,0,4112,Mahindra,First party,04-02-2014,MH 2 DE 4062
8539,9341303496,908611338704910,2019,New,23053,0,0,0,0,4152,Maruti,First party,27-01-2014,MH 5 ZR 8876
8547,9313566637,875180098311965,2019,New,29318,0,0,0,0,4187,Honda,First party,29-06-2012,MH 1 HA 5319
8568,9334068686,881862308789874,2019,New,0,0,0,0,0,4115,Maruti,Third Party,26-12-2012,MH 4 JD 3243
8586,9309885323,865765247657557,2019,Renewal,22526,0,0,0,0,4065,Hyundai,First party,25-05-2013,MH 5 DZ 4634
8589,9342187449,903305893439831,2019,Renewal,25655,0,0,0,0,4435,Hyundai,First party,22-05-2012,MH 8 ET 3511
8615,9327567564,856050558628121,2019,New,0,0,0,0,0,4159,Hyundai,Third Party,05-04-2012,MH 8 TP 8415
8617,9335968713,935473673459931,2019,Renewal,23040,0,0,0,0,4219,Honda,First party,27-11-2014,MH 8 GO 6274
8619,9272033813,946766812006900,2019,Renewal,24884,0,374,0,0,4430,Others,First party,22-11-2013,MH 4 VT 5491
8620,9324300312,878636269447560,2019,New,29650,0,0,0,0,4187,Others,First party,26-04-2014,MH 3 DP 2372
8622,9322562696,862198518229691,2019,New,0,0,0,0,0,4092,Honda,Third Party,07-05-2014,MH 1 VE 9843
8623,9309140530,859175843246400,2019,New,28137,0,0,0,0,4097,Hyundai,First party,12-12-2013,MH 6 AP 3297
8632,9277778301,921193643366023,2019,Renewal,26702,0,0,194,0,4290,Maruti,First party,06-02-2014,MH 3 SI 8927
8640,9287932839,926455219302942,2019,Renewal,20136,0,0,0,0,4054,Honda,First party,23-12-2012,MH 1 RY 6155
8657,9331930307,874603954067268,2019,Renewal,22320,0,0,0,0,4050,Hyundai,First party,26-01-2013,MH 1 RU 7054
8661,9299013889,901272192268226,2019,Renewal,22151,0,0,0,0,4434,Honda,First party,29-08-2013,MH 4 LA 3831
8665,9262206662,920250777001634,2019,Renewal,21407,0,0,0,280,4438,Honda,First party,04-02-2013,MH 2 QP 3210
8672,9274585956,866618780103924,2019,New,22083,1338,0,0,311,4285,Maruti,First party,19-07-2013,MH 1 DF 4935
8680,9296251357,914469757738150,2019,New,28120,0,0,0,336,4189,Maruti,First party,07-10-2012,MH 7 GU 5482
8687,9272852073,864860190224777,2019,New,25366,0,0,247,0,4014,Hyundai,First party,01-02-2014,MH 3 TO 6869
8693,9326412193,870840365940232,2019,Renewal,0,0,0,0,0,4466,Honda,Third Party,28-08-2012,MH 3 WQ 2648
8694,9303046833,912613854855778,2019,Renewal,21894,0,0,0,0,4108,Maruti,First party,29-03-2013,MH 3 RI 9079
8695,9281997020,870550385134546,2019,Renewal,20817,0,0,0,0,4234,Hyundai,First party,01-03-2013,MH 7 SQ 3114
8699,9290600145,938624132318182,2019,New,0,0,0,0,0,4375,Honda,Third Party,03-04-2014,MH 6 TH 7177
8702,9325882864,909232566557475,2019,Renewal,28502,0,0,0,0,4293,Maruti,First party,24-08-2012,MH 5 CW 9616
8708,9257967183,912285992902548,2019,Renewal,28805,0,0,0,0,4246,Others,First party,16-06-2012,MH 1 OL 4442
8717,9302635011,852444402433929,2019,New,20628,1367,0,0,0,4122,Others,First party,27-05-2012,MH 6 WE 8568
8721,9335660235,924877544295927,2019,New,29308,0,0,0,0,4498,Honda,First party,04-06-2014,MH 1 EZ 7536
8725,9294873478,913318477378622,2019,New,27835,0,0,0,0,4487,Maruti,First party,18-06-2013,MH 2 NY 6696
8727,9304633069,934054857564549,2019,New,24802,1394,333,0,0,4278,Honda,First party,20-06-2014,MH 8 BQ 7555
8731,9275776506,910439705293690,2019,Renewal,26440,0,0,0,0,4147,Maruti,First party,12-02-2014,MH 4 EO 8319
8747,9337983306,862039305445506,2019,New,26001,0,0,0,0,4454,Hyundai,First party,09-07-2012,MH 4 MR 5211
8752,9308354610,862122106290016,2019,Renewal,27345,0,0,0,0,4474,Maruti,First party,03-05-2013,MH 2 EU 2488
8753,9323092390,898240265257815,2019,New,22516,0,0,0,0,4226,Hyundai,First party,07-05-2014,MH 8 OZ 3730
8754,9258574713,886287212293313,2019,Renewal,25599,0,0,0,0,4480,Hyundai,First party,11-12-2014,MH 4 SZ 9158
8755,9285024568,888182679321105,2019,Renewal,25381,0,222,0,0,4219,Honda,First party,28-04-2012,MH 7 EN 2589
8756,9270470357,893099179296058,2019,Renewal,25581,0,0,0,0,4477,Hyundai,First party,01-04-2012,MH 2 XJ 9288
8763,9274141228,923550821910284,2019,Renewal,25901,0,0,0,0,4000,Maruti,First party,19-12-2014,MH 4 QX 9338
8770,9277561961,882277255378827,2019,New,0,0,0,0,0,4481,Others,Third Party,08-08-2014,MH 3 SO 7841
8771,9317719959,901168881489541,2019,Renewal,23277,1237,0,0,0,4444,Mahindra,First party,24-03-2014,MH 6 EC 2950
8772,9324422487,904450344474416,2019,Renewal,0,0,0,0,0,4250,Hyundai,Third Party,24-12-2014,MH 2 TO 9380
8778,9264647571,886825005045260,2019,New,24426,0,0,0,0,4385,Hyundai,First party,09-12-2014,MH 5 II 6190
8780,9292816483,892381107305020,2019,Renewal,27419,0,370,0,0,4099,Honda,First party,12-09-2013,MH 4 EJ 6649
8799,9262686700,873531290178459,2019,Renewal,22909,0,0,0,0,4376,Honda,First party,15-07-2014,MH 5 DS 9834
8807,9344006908,899925084454948,2019,New,0,0,0,0,0,4057,Maruti,Third Party,24-06-2013,MH 5 RZ 9100
8808,9271841923,885755200378243,2019,Renewal,29225,0,326,0,0,4486,Maruti,First party,06-11-2013,MH 6 SM 5625
8819,9262913921,868584813566397,2019,Renewal,21141,0,0,0,0,4425,Mahindra,First party,01-06-2013,MH 8 DJ 5625
8834,9331907547,920623812748507,2019,Renewal,26998,0,0,0,274,4443,Maruti,First party,19-05-2014,MH 5 JI 5999
8836,9264193970,887530116935863,2019,Renewal,21544,0,0,0,0,4078,Hyundai,First party,22-09-2012,MH 7 BR 7699
8838,9288507045,884719455465558,2019,Renewal,0,0,0,0,0,4265,Maruti,Third Party,01-10-2012,MH 5 LH 6217
8847,9266124927,916219325840901,2019,Renewal,20382,0,0,150,0,4466,Mahindra,First party,26-09-2014,MH 7 UW 6731
8853,9263651370,946267177236713,2019,New,0,0,0,0,0,4276,Others,Third Party,02-05-2012,MH 8 CD 5540
8854,9314169442,907210370933540,2019,Renewal,0,0,0,0,0,4014,Maruti,Third Party,07-11-2013,MH 7 GJ 9122
8855,9339647806,855366302527526,2019,Renewal,0,0,0,0,0,4402,Others,Third Party,03-03-2013,MH 6 PV 6969
8860,9311060131,852699764748571,2019,Renewal,25436,0,0,0,0,4302,Hyundai,First party,16-03-2013,MH 2 OI 6243
8862,9275012835,887370281936605,2019,New,28959,1380,0,0,0,4167,Maruti,First party,23-05-2013,MH 1 IV 7697
8863,9336296724,942686277781314,2019,New,24741,0,0,0,0,4172,Maruti,First party,24-03-2013,MH 7 QS 4094
8864,9325620872,935466722696194,2019,New,27162,0,0,0,0,4449,Hyundai,First party,26-06-2012,MH 6 DH 8588
8871,9281342524,848970001835406,2019,Renewal,26457,0,0,0,0,4055,Maruti,First party,14-04-2014,MH 4 RT 7535
8873,9336387826,923111732859568,2019,Renewal,26196,0,0,0,0,4400,Others,First party,02-04-2014,MH 2 ON 8108
8893,9328991501,889711650598672,2019,Renewal,26788,0,0,0,0,4357,Honda,First party,26-11-2012,MH 1 WG 5316
8896,9337518074,887348707665496,2019,Renewal,20885,0,0,0,0,4216,Hyundai,First party,16-12-2013,MH 8 CV 8757
8909,9274846445,936398044688370,2019,Renewal,22175,1399,0,0,299,4065,Hyundai,First party,02-07-2013,MH 6 TC 7773
8911,9274814290,904108068277306,2019,Renewal,28129,0,0,0,345,4139,Honda,First party,09-04-2012,MH 2 LF 3313
8916,9301699987,932020918919684,2019,Renewal,25461,0,0,0,0,4365,Maruti,First party,21-01-2013,MH 7 WW 4829
8920,9342916869,866347627834804,2019,New,23498,0,338,0,0,4343,Honda,First party,06-07-2012,MH 4 UE 8169
8929,9342195132,857076995427425,2019,Renewal,26444,0,0,0,0,4276,Honda,First party,21-01-2013,MH 8 LM 9615
8932,9295207543,860084470207728,2019,New,24482,0,0,0,0,4438,Hyundai,First party,26-03-2014,MH 2 EP 4793
8934,9321149568,902784448878755,2019,Renewal,24775,0,0,0,0,4184,Others,First party,22-06-2013,MH 2 JK 8887
8937,9264018705,860968233374871,2019,New,20461,0,0,0,0,4294,Hyundai,First party,18-04-2014,MH 1 RU 2890
8943,9294856049,906993648687136,2019,Renewal,24626,0,0,0,0,4335,Honda,First party,06-06-2013,MH 4 XB 6481
8948,9291239866,864788989386736,2019,New,0,0,0,0,0,4111,Honda,Third Party,19-11-2013,MH 7 QQ 6664
8955,9277374021,851045022442872,2019,New,28685,0,0,0,0,4103,Mahindra,First party,25-06-2014,MH 4 LQ 9182
8956,9285711813,940826204465873,2019,New,24140,0,0,0,0,4245,Honda,First party,18-04-2013,MH 3 UH 2712
8957,9288862443,926084342109775,2019,New,21501,0,0,0,0,4072,Honda,First party,07-03-2013,MH 7 OO 8748
8961,9344969091,854448026865317,2019,Renewal,20785,0,0,0,0,4232,Others,First party,27-07-2014,MH 3 ED 3337
8966,9304136779,910070919222498,2019,New,0,0,0,0,0,4090,Honda,Third Party,25-12-2014,MH 2 SP 5825
8967,9305835945,905902447065405,2019,Renewal,29340,0,0,0,0,4366,Hyundai,First party,07-09-2013,MH 2 IK 2829
8969,9320159414,938717035164348,2019,Renewal,0,0,0,0,0,4229,Maruti,Third Party,17-10-2013,MH 2 ZF 3598
8971,9324875306,892249162681238,2019,New,28475,0,254,0,0,4231,Maruti,First party,12-07-2012,MH 6 LO 3521
8974,9321993595,944859028696057,2019,Renewal,27609,0,270,0,0,4294,Honda,First party,22-09-2012,MH 3 RY 9561
8977,9261801904,872479003653270,2019,New,24108,0,0,0,0,4017,Maruti,First party,28-08-2013,MH 3 OP 9559
8980,9301755539,939814289297607,2019,Renewal,21770,0,0,0,0,4441,Maruti,First party,31-07-2012,MH 7 ZX 3845
8984,9316508109,870998916441643,2019,Renewal,26222,0,0,0,0,4202,Hyundai,First party,16-01-2013,MH 8 XB 2410
8986,9268723749,882852247938626,2019,New,29869,0,0,0,0,4046,Mahindra,First party,01-10-2012,MH 6 QS 5965
8987,9340919436,927809802722323,2019,New,21230,1281,0,0,0,4013,Maruti,First party,11-12-2013,MH 6 PD 4029
8988,9335475430,909224817091339,2019,Renewal,28555,0,248,0,272,4342,Honda,First party,14-11-2013,MH 6 SL 3984
8990,9277136287,943997052703437,2019,Renewal,20344,0,0,0,0,4361,Others,First party,15-11-2012,MH 3 TO 4189
8993,9327074907,906551785632318,2019,Renewal,0,0,0,0,0,4244,Others,Third Party,04-07-2014,MH 3 JK 4127
8995,9319175641,859037368667683,2019,New,29278,0,0,0,0,4374,Hyundai,First party,08-10-2013,MH 7 ZA 7716
8998,9318074085,893550129903514,2019,New,27478,0,0,0,0,4026,Honda,First party,19-04-2014,MH 3 AK 7177
9001,9273494129,900431311570319,2019,Renewal,20786,1266,0,0,0,4127,Others,First party,03-01-2013,MH 1 DQ 8690
9011,9259617239,930820625507189,2019,Renewal,25220,1203,0,0,0,4163,Honda,First party,06-06-2013,MH 8 OQ 5337
9018,9325784505,945148515055445,2019,Renewal,27605,1379,0,0,0,4179,Maruti,First party,31-08-2014,MH 2 XO 7891
9025,9332754308,873939961505236,2019,New,20891,0,0,0,0,4483,Honda,First party,10-10-2014,MH 3 LE 5789
9028,9338929494,884210645321908,2019,New,29796,0,0,0,0,4415,Mahindra,First party,24-01-2013,MH 3 XV 8906
9030,9273206481,856194605523410,2019,New,0,0,0,0,0,4147,Mahindra,Third Party,31-01-2014,MH 4 NI 4313
9034,9260636657,927170666794828,2019,Renewal,22140,1387,0,0,275,4036,Honda,First party,18-08-2012,MH 4 RI 7350
9037,9314174507,945926088256885,2019,New,0,0,0,0,0,4461,Maruti,Third Party,20-09-2014,MH 8 AH 7957
9039,9321682048,851643127562229,2019,Renewal,23146,0,0,0,0,4206,Maruti,First party,17-08-2014,MH 4 EE 2384
9041,9278702163,905037136057298,2019,New,28781,0,0,0,339,4143,Maruti,First party,23-08-2012,MH 3 YE 8470
9043,9319121171,884123575583641,2019,New,26169,1281,293,0,0,4488,Maruti,First party,07-11-2013,MH 5 NY 5639
9044,9288083467,918827333046200,2019,New,20124,0,0,0,0,4435,Mahindra,First party,19-07-2012,MH 1 HB 4560
9048,9325184660,866305002249388,2019,Renewal,23396,0,0,0,0,4313,Hyundai,First party,07-06-2012,MH 1 FO 3229
9060,9325734290,932715091474858,2019,Renewal,26911,0,0,0,0,4214,Others,First party,23-06-2014,MH 5 AK 5360
9064,9325273105,932452642766112,2019,New,26218,0,0,0,0,4292,Hyundai,First party,10-08-2013,MH 6 UR 5720
9067,9268445608,910945282602730,2019,Renewal,20288,0,0,0,0,4033,Others,First party,16-05-2012,MH 3 VP 8984
9068,9282785220,915892165816463,2019,New,0,0,0,0,0,4049,Hyundai,Third Party,06-04-2013,MH 4 AL 6201
9069,9303701320,872827166589491,2019,Renewal,22127,0,308,0,0,4062,Maruti,First party,30-08-2012,MH 1 TY 7953
9073,9306144998,891375246679317,2019,Renewal,22859,1327,0,0,0,4370,Mahindra,First party,14-09-2014,MH 7 CO 6294
9076,9341760816,941977473766984,2019,Renewal,20261,0,0,0,0,4196,Maruti,First party,12-12-2013,MH 1 NW 3758
9077,9316003470,947443234518824,2019,New,0,0,0,0,0,4147,Others,Third Party,26-05-2013,MH 2 ZH 6987
9097,9331204515,911540687973176,2019,New,21808,0,0,0,0,4391,Honda,First party,19-01-2014,MH 4 XY 4939
9100,9265590785,927812104589064,2019,Renewal,26005,0,0,0,0,4179,Maruti,First party,02-10-2014,MH 1 MJ 3476
9109,9256838911,919377822320647,2019,Renewal,0,0,0,0,0,4255,Others,Third Party,24-09-2014,MH 6 CY 3779
9112,9273945639,947486457932105,2019,New,23347,0,0,0,0,4337,Honda,First party,28-06-2013,MH 8 FL 7069
9115,9334704528,915326223563009,2019,New,20597,0,0,0,0,4111,Honda,First party,04-11-2013,MH 2 TK 8593
9120,9313489453,928823620500022,2019,New,26566,0,0,0,0,4182,Mahindra,First party,11-10-2012,MH 2 OC 7889
9124,9319068047,925815590026464,2019,New,25405,0,0,0,0,4210,Maruti,First party,15-11-2013,MH 5 OX 5716
9129,9267861701,903342518715987,2019,Renewal,0,0,0,0,0,4284,Maruti,Third Party,10-09-2014,MH 6 HF 6568
9131,9324716850,870281113179012,2019,Renewal,0,0,0,0,0,4307,Others,Third Party,06-11-2014,MH 3 LT 9507
9133,9298640646,933767315620376,2019,New,23166,0,0,0,0,4174,Honda,First party,06-11-2013,MH 5 DW 3118
9135,9277388378,933415278693907,2019,New,25814,0,0,0,0,4430,Maruti,First party,25-08-2012,MH 7 PF 4691
9144,9261817619,940094828413452,2019,New,21477,0,0,0,0,4052,Honda,First party,29-07-2013,MH 1 ON 2376
9152,9271654225,932843703894123,2019,New,26452,0,0,0,0,4053,Others,First party,23-01-2013,MH 8 HU 9273
9171,9279161059,864619955555204,2019,New,22748,0,0,0,0,4065,Honda,First party,10-03-2014,MH 4 LF 5428
9178,9304838309,865033635211618,2019,New,26993,0,0,0,0,4268,Hyundai,First party,18-04-2012,MH 8 EA 7782
9189,9298009553,874675329511001,2019,Renewal,20142,0,0,0,0,4378,Maruti,First party,18-05-2014,MH 2 WK 7934
9190,9261994593,914450867768958,2019,Renewal,24572,1209,0,0,0,4080,Maruti,First party,22-01-2013,MH 2 HA 6681
9194,9294027789,862380827101487,2019,New,24479,0,0,0,0,4304,Honda,First party,27-09-2014,MH 2 FR 3001
9199,9273410135,939912966085324,2019,Renewal,21087,0,0,0,274,4310,Hyundai,First party,16-12-2014,MH 5 SV 9850
9203,9325221611,889328256812196,2019,New,27155,0,0,0,0,4001,Hyundai,First party,17-12-2013,MH 1 IF 6962
9210,9333259440,900933670849939,2019,Renewal,0,0,0,0,0,4447,Honda,Third Party,24-07-2014,MH 5 QN 5577
9211,9263197594,910485074646882,2019,New,25385,0,0,0,0,4250,Maruti,First party,09-08-2013,MH 8 AG 4436
9215,9342285743,944406614542854,2019,New,23983,1236,0,0,0,4051,Maruti,First party,26-11-2014,MH 4 WF 4307
9234,9305614861,934017933865526,2019,Renewal,0,0,0,0,0,4234,Hyundai,Third Party,26-06-2014,MH 4 YX 8313
9238,9322287639,872072664622281,2019,Renewal,28132,1247,0,0,0,4082,Others,First party,07-08-2012,MH 7 GP 7209
9245,9292984724,872249128803708,2019,New,28187,0,0,0,0,4238,Mahindra,First party,19-07-2012,MH 1 IR 4268
9256,9312890668,907859006323926,2019,New,29748,0,0,0,0,4372,Honda,First party,28-09-2012,MH 1 GI 3372
9258,9299890235,891752527519416,2019,Renewal,0,0,0,0,0,4405,Maruti,Third Party,01-01-2014,MH 8 IN 4536
9262,9307872803,944224955619148,2019,Renewal,23902,0,0,0,0,4155,Hyundai,First party,02-04-2012,MH 3 UG 6325
9265,9288581694,851587261466306,2019,New,20123,0,0,0,0,4436,Hyundai,First party,31-08-2014,MH 5 TE 4174
9274,9258934382,853185992915116,2019,New,0,0,0,0,0,4163,Mahindra,Third Party,24-02-2013,MH 8 VS 5802
9275,9307195257,927898430614285,2019,Renewal,28593,0,0,0,0,4022,Honda,First party,23-10-2014,MH 1 KC 9502
9281,9302326041,874020959505895,2019,Renewal,0,0,0,0,0,4044,Hyundai,Third Party,13-09-2014,MH 5 HR 9237
9287,9329179392,871166879015544,2019,Renewal,0,0,0,0,0,4015,Others,Third Party,01-05-2012,MH 6 EK 2681
9290,9264372762,910043006923748,2019,Renewal,28374,0,0,0,0,4318,Honda,First party,10-08-2013,MH 2 TW 2844
9297,9288809512,879292068418071,2019,Renewal,0,0,0,0,0,4270,Hyundai,Third Party,07-09-2014,MH 5 ET 9805
9301,9286992012,883845902991482,2019,Renewal,0,0,0,0,0,4460,Honda,Third Party,09-11-2014,MH 2 TG 8441
9302,9260688482,937672103697704,2019,Renewal,26791,0,354,166,0,4092,Honda,First party,25-09-2014,MH 7 JC 6330
9305,9298976162,904783260615622,2019,New,0,0,0,0,0,4084,Mahindra,Third Party,19-08-2014,MH 1 OL 4568
9307,9284743787,944904507501400,2019,New,0,0,0,0,0,4094,Honda,Third Party,09-08-2014,MH 7 DN 9041
9324,9335686804,909845380442580,2019,Renewal,20577,0,0,0,0,4174,Maruti,First party,25-07-2012,MH 3 SI 3147
9329,9322857931,918026748117878,2019,Renewal,22562,0,0,0,0,4148,Maruti,First party,19-02-2014,MH 4 IC 9190
9338,9289882122,881114344157543,2019,Renewal,28930,0,268,0,0,4493,Honda,First party,21-01-2013,MH 2 ZQ 5681
9340,9298323803,901434422347980,2019,Renewal,23117,0,0,0,0,4220,Others,First party,11-01-2013,MH 3 QY 6699
9348,9278658679,867284515540252,2019,Renewal,27472,0,0,0,0,4267,Maruti,First party,20-07-2014,MH 4 OD 4848
9350,9284614493,900220042347483,2019,New,20034,0,341,0,0,4480,Hyundai,First party,19-05-2014,MH 1 RN 6669
9351,9314651581,895863546964143,2019,Renewal,23771,0,0,0,0,4382,Maruti,First party,21-10-2013,MH 3 KS 5075
9367,9318966215,913699056674894,2019,Renewal,23621,0,0,0,0,4366,Maruti,First party,20-07-2014,MH 2 KL 6434
9372,9300395119,889130067291088,2019,New,26021,0,0,0,0,4373,Hyundai,First party,25-11-2013,MH 1 AV 4018
9380,9258647960,904609675531432,2019,New,22411,0,0,0,344,4493,Others,First party,03-02-2014,MH 4 QA 9798
9386,9280947537,860192882326715,2019,Renewal,22278,0,0,0,0,4294,Mahindra,First party,25-03-2014,MH 7 VZ 7752
9387,9318684983,882259595287923,2019,Renewal,24578,0,0,205,0,4325,Maruti,First party,21-04-2012,MH 7 BM 9279
9396,9269603107,913126689112919,2019,New,20977,0,0,0,0,4004,Honda,First party,03-06-2012,MH 4 QV 5458
9398,9340754054,910202773276151,2019,New,29897,0,0,0,0,4325,Others,First party,26-07-2013,MH 3 ZW 7640
9411,9284625964,883378542085931,2019,New,24492,0,0,236,0,4286,Others,First party,03-08-2013,MH 4 OM 9283
9419,9326005594,928167235167157,2019,New,22303,0,0,0,0,4134,Honda,First party,18-09-2014,MH 8 RX 6010
9425,9297222723,918855055673459,2019,New,28681,0,268,0,0,4071,Maruti,First party,03-05-2014,MH 2 LT 3308
9430,9286884474,947245449896979,2019,New,26120,0,0,0,0,4282,Maruti,First party,07-10-2013,MH 6 MS 7436
9433,9270387299,931558886852851,2019,New,24185,0,0,0,0,4327,Honda,First party,27-02-2014,MH 1 KZ 4328
9455,9304893045,867778476256105,2019,New,29927,0,0,0,0,4331,Maruti,First party,18-04-2013,MH 6 DK 4862
9465,9259146508,891262461409543,2019,New,0,0,0,0,0,4419,Others,Third Party,08-09-2013,MH 8 YB 5411
9466,9330196133,873409840439168,2019,Renewal,24072,1218,0,0,0,4178,Hyundai,First party,31-08-2012,MH 5 MQ 4129
9474,9286530136,873912772779317,2019,New,26048,0,0,0,0,4175,Maruti,First party,11-05-2012,MH 1 QG 4829
9475,9338625627,925624626569318,2019,Renewal,27036,0,0,0,0,4410,Hyundai,First party,30-08-2013,MH 6 DX 8429
9478,9277524015,929232865087008,2019,Renewal,24297,0,0,0,0,4148,Mahindra,First party,01-05-2012,MH 1 WS 4375
9479,9263853917,936134168470924,2019,New,23192,0,0,0,0,4201,Others,First party,25-06-2014,MH 1 MD 4647
9480,9272041450,891151319677597,2019,Renewal,24284,0,371,0,0,4484,Mahindra,First party,15-06-2012,MH 7 HR 4830
9494,9277186349,864796757079462,2019,Renewal,26936,0,0,0,0,4162,Honda,First party,01-07-2013,MH 4 TE 5559
9500,9301077946,926719555839634,2019,New,0,0,0,0,0,4378,Honda,Third Party,16-07-2013,MH 8 AE 6230
9504,9280086561,917322941958550,2019,New,21282,0,0,0,0,4000,Maruti,First party,17-09-2014,MH 2 PR 7393
9507,9291205571,873184219741789,2019,New,20009,0,0,172,0,4106,Mahindra,First party,19-04-2013,MH 3 VE 8589
9510,9320089299,884626600909481,2019,Renewal,26176,0,0,0,0,4055,Maruti,First party,10-09-2013,MH 2 ET 3133
9519,9336437176,933448785486548,2019,New,20416,0,0,0,0,4400,Maruti,First party,12-02-2014,MH 6 AM 5108
9522,9298511326,889055110984273,2019,New,27867,0,234,0,0,4439,Honda,First party,27-07-2013,MH 1 US 6505
9523,9340680951,882652253126770,2019,Renewal,0,0,0,0,0,4015,Hyundai,Third Party,06-07-2012,MH 1 SA 6586
9527,9271185538,918502061110012,2019,New,26379,0,225,0,0,4317,Honda,First party,09-10-2013,MH 7 YD 5292
9533,9319692942,871963071704409,2019,New,20598,0,0,0,0,4404,Mahindra,First party,14-09-2014,MH 2 TV 5875
9534,9303966410,943865139107838,2019,Renewal,29617,0,0,0,0,4243,Hyundai,First party,07-11-2013,MH 3 BV 4896
9540,9306559436,881210113446972,2019,Renewal,21230,1358,0,0,0,4348,Maruti,First party,09-05-2012,MH 5 IP 7637
9543,9302442006,917618201042731,2019,New,25394,1333,0,0,0,4143,Mahindra,First party,21-12-2013,MH 3 JE 4819
9550,9264346381,918114276546541,2019,Renewal,26046,0,0,0,0,4312,Maruti,First party,26-07-2012,MH 5 LO 7130
9552,9328759745,877297107270954,2019,Renewal,28046,0,228,0,0,4043,Others,First party,22-09-2012,MH 1 IN 7773
9555,9313252726,849026114407352,2019,Renewal,0,0,0,0,0,4216,Hyundai,Third Party,15-06-2014,MH 2 TI 8838
